epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
952,3604.46,0.24536,0.16888,0.77794,0.99912,1,0.995,0.99074,0.1635,0.12647,0.76247,8.95201e-05,8.95201e-05,8.95201e-05
953,3609.24,0.26578,0.17663,0.78804,0.99909,1,0.995,0.992,0.16391,0.1267,0.76236,8.8446e-05,8.8446e-05,8.8446e-05
954,3614.07,0.26676,0.18343,0.78565,0.99908,1,0.995,0.99286,0.16469,0.12716,0.76236,8.73719e-05,8.73719e-05,8.73719e-05
955,3618.86,0.27738,0.18277,0.79081,0.99907,1,0.995,0.993,0.16378,0.12717,0.76222,8.62978e-05,8.62978e-05,8.62978e-05
956,3623.41,0.25814,0.17688,0.78138,0.99905,1,0.995,0.993,0.16202,0.12687,0.76212,8.52237e-05,8.52237e-05,8.52237e-05
957,3628.25,0.27523,0.18234,0.77937,0.99904,1,0.995,0.99354,0.16573,0.12723,0.76237,8.41496e-05,8.41496e-05,8.41496e-05
958,3632.94,0.25701,0.16938,0.77217,0.99901,1,0.995,0.99396,0.16098,0.12646,0.76203,8.30755e-05,8.30755e-05,8.30755e-05
959,3637.72,0.26473,0.17696,0.78018,0.99898,1,0.995,0.99399,0.16159,0.12731,0.76207,8.20013e-05,8.20013e-05,8.20013e-05
960,3642.46,0.26203,0.18069,0.78622,0.99897,1,0.995,0.9931,0.16594,0.12804,0.76244,8.09272e-05,8.09272e-05,8.09272e-05
961,3647.27,0.26504,0.17559,0.75251,0.99896,1,0.995,0.99334,0.1634,0.12651,0.76229,7.98531e-05,7.98531e-05,7.98531e-05
962,3651.85,0.26787,0.18491,0.77959,0.99896,1,0.995,0.99329,0.16015,0.12456,0.76214,7.8779e-05,7.8779e-05,7.8779e-05
963,3656.76,0.28206,0.19027,0.79012,0.999,1,0.995,0.99319,0.16033,0.1245,0.76207,7.77049e-05,7.77049e-05,7.77049e-05
964,3661.5,0.29629,0.18713,0.81261,0.99901,1,0.995,0.99425,0.15953,0.12559,0.76186,7.66308e-05,7.66308e-05,7.66308e-05
965,3666.27,0.27072,0.17956,0.79223,0.99903,1,0.995,0.99434,0.15981,0.12544,0.76197,7.55567e-05,7.55567e-05,7.55567e-05
966,3671.13,0.2748,0.18488,0.77448,0.99906,1,0.995,0.99391,0.16113,0.12409,0.76212,7.44826e-05,7.44826e-05,7.44826e-05
967,3675.85,0.25144,0.1724,0.80138,0.99909,1,0.995,0.99311,0.15876,0.12359,0.76197,7.34085e-05,7.34085e-05,7.34085e-05
968,3680.89,0.257,0.18185,0.788,0.99912,1,0.995,0.99367,0.15891,0.12471,0.76211,7.23343e-05,7.23343e-05,7.23343e-05
969,3685.59,0.26121,0.17563,0.77802,0.99915,1,0.995,0.99326,0.15781,0.12417,0.76204,7.12602e-05,7.12602e-05,7.12602e-05
970,3690.2,0.26616,0.18231,0.78456,0.99914,1,0.995,0.99332,0.15612,0.12198,0.76189,7.01861e-05,7.01861e-05,7.01861e-05
971,3694.92,0.26193,0.17737,0.77017,0.99913,1,0.995,0.99374,0.15662,0.1235,0.76189,6.9112e-05,6.9112e-05,6.9112e-05
972,3699.75,0.2557,0.17011,0.77173,0.99912,1,0.995,0.99348,0.15557,0.12294,0.76181,6.80379e-05,6.80379e-05,6.80379e-05
973,3704.76,0.24001,0.16681,0.77616,0.99911,1,0.995,0.99337,0.15566,0.12305,0.76183,6.69638e-05,6.69638e-05,6.69638e-05
974,3709.48,0.25325,0.17586,0.7955,0.99908,1,0.995,0.99339,0.15685,0.12291,0.76181,6.58897e-05,6.58897e-05,6.58897e-05
975,3714.36,0.2633,0.17861,0.79033,0.99908,1,0.995,0.99342,0.15657,0.12219,0.76184,6.48156e-05,6.48156e-05,6.48156e-05
976,3719.08,0.26141,0.19889,0.78455,0.99908,1,0.995,0.99198,0.15458,0.12279,0.76162,6.37415e-05,6.37415e-05,6.37415e-05
977,3723.82,0.25369,0.16943,0.75917,0.99908,1,0.995,0.99171,0.1565,0.12343,0.76171,6.26673e-05,6.26673e-05,6.26673e-05
978,3728.74,0.25924,0.1726,0.78646,0.99909,1,0.995,0.99256,0.16341,0.12606,0.76219,6.15932e-05,6.15932e-05,6.15932e-05
979,3733.37,0.2575,0.17693,0.78642,0.99908,1,0.995,0.99164,0.16183,0.12508,0.76218,6.05191e-05,6.05191e-05,6.05191e-05
980,3738.11,0.23321,0.1611,0.71392,0.99907,1,0.995,0.99286,0.15906,0.12465,0.76184,5.9445e-05,5.9445e-05,5.9445e-05
981,3742.77,0.24339,0.16743,0.77576,0.99905,1,0.995,0.99263,0.15926,0.12495,0.76176,5.83709e-05,5.83709e-05,5.83709e-05
982,3747.53,0.26034,0.17683,0.77942,0.99904,1,0.995,0.99248,0.16113,0.12535,0.76205,5.72968e-05,5.72968e-05,5.72968e-05
983,3752.21,0.28417,0.18755,0.77947,0.99906,1,0.995,0.99248,0.16023,0.12516,0.76193,5.62227e-05,5.62227e-05,5.62227e-05
984,3757.37,0.251,0.17258,0.76845,0.99908,1,0.995,0.99293,0.15752,0.1244,0.7618,5.51486e-05,5.51486e-05,5.51486e-05
985,3761.94,0.24675,0.16803,0.78845,0.99907,1,0.995,0.99303,0.15817,0.1237,0.76203,5.40745e-05,5.40745e-05,5.40745e-05
986,3766.62,0.25373,0.17036,0.77678,0.99908,1,0.995,0.9927,0.1587,0.12385,0.762,5.30003e-05,5.30003e-05,5.30003e-05
987,3771.15,0.26916,0.18056,0.77999,0.99906,1,0.995,0.99295,0.15801,0.12313,0.76182,5.19262e-05,5.19262e-05,5.19262e-05
988,3775.82,0.27634,0.18147,0.77259,0.99906,1,0.995,0.99263,0.15713,0.1241,0.76171,5.08521e-05,5.08521e-05,5.08521e-05
989,3780.74,0.28567,0.18899,0.78295,0.99905,1,0.995,0.99311,0.15594,0.1229,0.76168,4.9778e-05,4.9778e-05,4.9778e-05
990,3785.66,0.25163,0.16998,0.77462,0.99904,1,0.995,0.99311,0.1549,0.12287,0.76168,4.87039e-05,4.87039e-05,4.87039e-05
991,3790.58,0.2507,0.16743,0.79853,0.99903,1,0.995,0.99294,0.15424,0.12278,0.76165,4.76298e-05,4.76298e-05,4.76298e-05
992,3795.52,0.23923,0.16272,0.79891,0.99904,1,0.995,0.99313,0.1554,0.12245,0.76169,4.65557e-05,4.65557e-05,4.65557e-05
993,3800.32,0.24553,0.16756,0.77575,0.99904,1,0.995,0.99353,0.15985,0.1229,0.76201,4.54816e-05,4.54816e-05,4.54816e-05
994,3805.45,0.25652,0.17264,0.78433,0.99905,1,0.995,0.99325,0.16067,0.12389,0.76216,4.44075e-05,4.44075e-05,4.44075e-05
995,3810.29,0.27602,0.19007,0.75898,0.99905,1,0.995,0.99322,0.15685,0.12245,0.76177,4.33333e-05,4.33333e-05,4.33333e-05
996,3815.11,0.25199,0.16614,0.79481,0.99908,1,0.995,0.99335,0.15374,0.12121,0.76155,4.22592e-05,4.22592e-05,4.22592e-05
997,3819.96,0.25172,0.17952,0.77658,0.99909,1,0.995,0.99332,0.15291,0.12144,0.76155,4.11851e-05,4.11851e-05,4.11851e-05
998,3824.61,0.26021,0.17338,0.7822,0.99909,1,0.995,0.99345,0.15348,0.12145,0.76145,4.0111e-05,4.0111e-05,4.0111e-05
999,3829.3,0.25587,0.17492,0.79132,0.99911,1,0.995,0.99364,0.1525,0.12106,0.76153,3.90369e-05,3.90369e-05,3.90369e-05
1000,3834.31,0.26848,0.18017,0.78393,0.9991,1,0.995,0.99438,0.14952,0.12075,0.76132,3.79628e-05,3.79628e-05,3.79628e-05
1001,3839.08,0.24374,0.16886,0.78199,0.99908,1,0.995,0.99426,0.15036,0.12116,0.76138,3.68887e-05,3.68887e-05,3.68887e-05
1002,3843.63,0.24409,0.1646,0.77758,0.99907,1,0.995,0.99456,0.1535,0.12116,0.76146,3.58146e-05,3.58146e-05,3.58146e-05
1003,3848.3,0.25305,0.16774,0.78964,0.99905,1,0.995,0.9944,0.15475,0.12164,0.76153,3.47404e-05,3.47404e-05,3.47404e-05
1004,3853.07,0.25771,0.17171,0.7828,0.99904,1,0.995,0.99419,0.15115,0.12191,0.76128,3.36663e-05,3.36663e-05,3.36663e-05
1005,3858.01,0.24166,0.16561,0.77798,0.99903,1,0.995,0.99405,0.14912,0.12111,0.7612,3.25922e-05,3.25922e-05,3.25922e-05
1006,3862.66,0.24416,0.16786,0.78254,0.99902,1,0.995,0.99404,0.15048,0.12031,0.76124,3.15181e-05,3.15181e-05,3.15181e-05
1007,3867.32,0.26501,0.1775,0.77811,0.99905,1,0.995,0.99404,0.15039,0.11987,0.76136,3.0444e-05,3.0444e-05,3.0444e-05
1008,3872.1,0.26652,0.17672,0.78721,0.99906,1,0.995,0.99405,0.14886,0.12008,0.76121,2.93699e-05,2.93699e-05,2.93699e-05
1009,3876.64,0.27104,0.17914,0.78972,0.99907,1,0.995,0.99416,0.1487,0.12054,0.76118,2.82958e-05,2.82958e-05,2.82958e-05
1010,3881.42,0.25336,0.17975,0.79076,0.99909,1,0.995,0.99411,0.1511,0.12024,0.76135,2.72217e-05,2.72217e-05,2.72217e-05
1011,3886.28,0.2411,0.16355,0.77632,0.99909,1,0.995,0.99319,0.15396,0.12159,0.76146,2.61476e-05,2.61476e-05,2.61476e-05
1012,3890.88,0.24258,0.16539,0.77698,0.99909,1,0.995,0.99332,0.15505,0.12173,0.76164,2.50734e-05,2.50734e-05,2.50734e-05
1013,3895.58,0.29118,0.18658,0.78319,0.99907,1,0.995,0.99324,0.15593,0.12277,0.76165,2.39993e-05,2.39993e-05,2.39993e-05
1014,3900.29,0.27119,0.18328,0.79313,0.99906,1,0.995,0.99311,0.15607,0.12224,0.76161,2.29252e-05,2.29252e-05,2.29252e-05
1015,3906.2,0.23979,0.16486,0.75195,0.99905,1,0.995,0.99236,0.15805,0.12422,0.76175,2.18511e-05,2.18511e-05,2.18511e-05
1016,3910.82,0.22655,0.16189,0.77178,0.99904,1,0.995,0.99252,0.16205,0.1254,0.76199,2.0777e-05,2.0777e-05,2.0777e-05
1017,3915.44,0.22631,0.15621,0.77043,0.99901,1,0.995,0.99045,0.16684,0.12683,0.76219,1.97029e-05,1.97029e-05,1.97029e-05
1018,3920.2,0.205,0.14593,0.75197,0.999,1,0.995,0.98981,0.17091,0.12802,0.76253,1.86288e-05,1.86288e-05,1.86288e-05
1019,3924.86,0.23049,0.16304,0.7584,0.99898,1,0.995,0.98963,0.17544,0.13034,0.76286,1.75547e-05,1.75547e-05,1.75547e-05
1020,3929.75,0.22601,0.15592,0.76054,0.99896,1,0.995,0.9871,0.17848,0.13288,0.76316,1.64806e-05,1.64806e-05,1.64806e-05
1021,3934.45,0.20526,0.14431,0.77146,0.99894,1,0.995,0.98634,0.17899,0.13248,0.76325,1.54064e-05,1.54064e-05,1.54064e-05
1022,3939.22,0.20638,0.17172,0.7566,0.99893,1,0.995,0.98653,0.17922,0.13345,0.76324,1.43323e-05,1.43323e-05,1.43323e-05
1023,3943.85,0.19818,0.14388,0.77219,0.99892,1,0.995,0.98646,0.17876,0.13374,0.7632,1.32582e-05,1.32582e-05,1.32582e-05
1024,3948.68,0.21359,0.15553,0.77645,0.99893,1,0.995,0.98688,0.17771,0.13268,0.76306,1.21841e-05,1.21841e-05,1.21841e-05
